"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"47900","11","11001","0005.01","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3376,0.001 
"47900","11","11001","0005.02","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3189,0.001 
"47900","11","11001","0006.00","20008","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",2750,0 
"47900","11","11001","0006.00","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",1789,0 
"47900","11","11001","0007.01","20007","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",938,0 
"47900","11","11001","0007.01","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3682,0.001 
"47900","11","11001","0007.02","20007","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",3364,0.001 
"47900","11","11001","0008.01","20007","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",2192,0 
"47900","11","11001","0008.01","20016","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",4517,0.001 
"47900","11","11001","0008.02","20007","U","92242","00101","47894","DC","District of Columbia DC","Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV","Washington, DC","District of Columbia (West)","Washington, DC--VA--MD Urbanized Area",2869,0.001 
