"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"41740","06","06073","0007.00","92103","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",3754,0.001 
"41740","06","06073","0008.00","92103","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",1040,0 
"41740","06","06073","0008.00","92104","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",3240,0.001 
"41740","06","06073","0009.00","92103","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",1038,0 
"41740","06","06073","0009.00","92104","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",4140,0.001 
"41740","06","06073","0010.00","92103","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",101,0 
"41740","06","06073","0010.00","92104","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",1034,0 
"41740","06","06073","0010.00","92116","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",3598,0.001 
"41740","06","06073","0011.00","92116","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",3098,0.001 
"41740","06","06073","0012.00","92104","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",1899,0.001 
"41740","06","06073","0012.00","92116","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",3761,0.001 
"41740","06","06073","0013.00","92104","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",6197,0.002 
"41740","06","06073","0014.00","92104","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",3084,0.001 
"41740","06","06073","0015.00","92104","U","78661","07316","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Centre City & Balboa Park)","San Diego, CA Urbanized Area",3934,0.001 
"41740","06","06073","0016.00","92104","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",5651,0.002 
"41740","06","06073","0017.00","92104","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",961,0 
"41740","06","06073","0017.00","92116","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3811,0.001 
"41740","06","06073","0018.00","92116","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",5319,0.002 
"41740","06","06073","0019.00","92116","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",2939,0.001 
"41740","06","06073","0020.01","92108","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",150,0 
"41740","06","06073","0020.01","92116","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3204,0.001 
"41740","06","06073","0020.02","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",2559,0.001 
"41740","06","06073","0021.00","92104","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",238,0 
"41740","06","06073","0021.00","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1793,0.001 
"41740","06","06073","0021.00","92116","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3228,0.001 
"41740","06","06073","0022.01","92104","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1293,0 
"41740","06","06073","0022.01","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",2503,0.001 
"41740","06","06073","0022.02","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4859,0.002 
"41740","06","06073","0023.01","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",7,0 
"41740","06","06073","0023.01","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",2814,0.001 
"41740","06","06073","0023.02","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4012,0.001 
"41740","06","06073","0023.02","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",2577,0.001 
"41740","06","06073","0024.01","92104","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3185,0.001 
"41740","06","06073","0024.01","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1388,0 
"41740","06","06073","0024.02","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",5254,0.002 
"41740","06","06073","0025.01","92104","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",556,0 
"41740","06","06073","0025.01","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4948,0.002 
"41740","06","06073","0025.02","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",6264,0.002 
"41740","06","06073","0026.01","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",6148,0.002 
"41740","06","06073","0026.02","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4450,0.001 
"41740","06","06073","0027.02","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1108,0 
"41740","06","06073","0027.02","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4072,0.001 
"41740","06","06073","0027.03","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1583,0.001 
"41740","06","06073","0027.03","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",5317,0.002 
"41740","06","06073","0027.05","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4300,0.001 
"41740","06","06073","0027.07","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",2448,0.001 
"41740","06","06073","0027.07","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",2921,0.001 
"41740","06","06073","0027.08","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1447,0 
"41740","06","06073","0027.08","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4242,0.001 
"41740","06","06073","0027.09","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3945,0.001 
"41740","06","06073","0027.10","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4228,0.001 
"41740","06","06073","0027.11","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1760,0.001 
"41740","06","06073","0027.11","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",1440,0 
"41740","06","06073","0027.12","92105","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4291,0.001 
"41740","06","06073","0027.12","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",361,0 
"41740","06","06073","0028.01","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3068,0.001 
"41740","06","06073","0028.03","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",5370,0.002 
"41740","06","06073","0028.04","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",4638,0.001 
"41740","06","06073","0029.02","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",5272,0.002 
"41740","06","06073","0029.03","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3717,0.001 
"41740","06","06073","0029.04","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",6709,0.002 
"41740","06","06073","0029.04","92120","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",607,0 
"41740","06","06073","0029.05","92115","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",3483,0.001 
"41740","06","06073","0029.05","92120","U","78661","07317","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South Central)--San Diego City (Central/Mid-City)","San Diego, CA Urbanized Area",539,0 
"41740","06","06073","0030.01","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4226,0.001 
"41740","06","06073","0030.03","91945","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","Lemon Grove, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",387,0 
"41740","06","06073","0030.03","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4675,0.002 
"41740","06","06073","0030.04","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4940,0.002 
"41740","06","06073","0031.01","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",3785,0.001 
"41740","06","06073","0031.03","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",6256,0.002 
"41740","06","06073","0031.05","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4167,0.001 
"41740","06","06073","0031.07","91977","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","La Presa, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",1259,0 
"41740","06","06073","0031.07","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4733,0.002 
"41740","06","06073","0031.08","91977","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","La Presa, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",3520,0.001 
"41740","06","06073","0031.09","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",3358,0.001 
"41740","06","06073","0031.11","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",6183,0.002 
"41740","06","06073","0031.12","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4574,0.001 
"41740","06","06073","0031.13","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",5043,0.002 
"41740","06","06073","0031.14","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",3341,0.001 
"41740","06","06073","0031.15","92114","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",6454,0.002 
"41740","06","06073","0032.01","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4932,0.002 
"41740","06","06073","0032.02","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4551,0.001 
"41740","06","06073","0032.04","91902","U","78661","07320","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","Bonita, CA","San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East)","San Diego, CA Urbanized Area",1418,0 
"41740","06","06073","0032.04","91950","U","78661","07320","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","National City, CA","San Diego County (Southwest)--Sweetwater Region--Chula Vista City (East)","San Diego, CA Urbanized Area",2035,0.001 
"41740","06","06073","0032.07","91902","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","Bonita, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",5890,0.002 
"41740","06","06073","0032.08","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",6619,0.002 
"41740","06","06073","0032.09","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",5385,0.002 
"41740","06","06073","0032.11","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",3165,0.001 
"41740","06","06073","0032.12","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4053,0.001 
"41740","06","06073","0032.13","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",4193,0.001 
"41740","06","06073","0032.14","91977","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","La Presa, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",2421,0.001 
"41740","06","06073","0032.14","92139","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",2189,0.001 
"41740","06","06073","0033.01","92113","U","78661","07318","99999","CA","San Diego CA","San Diego-Carlsbad-San Marcos, CA Metropolitan Statistical Area","99999","San Diego, CA","San Diego County (South)--San Diego City (Southeast/Encanto & Skyline)","San Diego, CA Urbanized Area",3337,0.001 
