"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"28140","20","20091","0506.00","66202","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Mission, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1215,0.001 
"28140","20","20091","0506.00","66204","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3266,0.002 
"28140","20","20091","0507.00","66202","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Mission, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",86,0 
"28140","20","20091","0507.00","66205","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Roeland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2064,0.001 
"28140","20","20091","0507.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2405,0.001 
"28140","20","20091","0508.00","66205","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Roeland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1042,0.001 
"28140","20","20091","0508.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1542,0.001 
"28140","20","20091","0509.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",4496,0.002 
"28140","20","20091","0510.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3566,0.002 
"28140","20","20091","0511.00","66204","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3531,0.002 
"28140","20","20091","0512.00","66204","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1561,0.001 
"28140","20","20091","0512.00","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2332,0.001 
"28140","20","20091","0513.00","66204","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2158,0.001 
"28140","20","20091","0513.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1981,0.001 
"28140","20","20091","0514.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3102,0.002 
"28140","20","20091","0515.00","66206","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Leawood, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",190,0 
"28140","20","20091","0515.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3760,0.002 
"28140","20","20091","0516.00","66206","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Leawood, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",4974,0.002 
"28140","20","20091","0516.00","66208","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Prairie Village, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",76,0 
"28140","20","20091","0517.00","66206","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Leawood, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",4470,0.002 
"28140","20","20091","0518.01","66207","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3449,0.002 
"28140","20","20091","0518.02","66207","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2847,0.001 
"28140","20","20091","0518.02","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2945,0.001 
"28140","20","20091","0518.03","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",4383,0.002 
"28140","20","20091","0518.04","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",5024,0.003 
"28140","20","20091","0518.05","66207","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2789,0.001 
"28140","20","20091","0518.05","66211","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Leawood, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",303,0 
"28140","20","20091","0518.05","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2290,0.001 
"28140","20","20091","0518.06","66206","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Leawood, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",59,0 
"28140","20","20091","0518.06","66207","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3919,0.002 
"28140","20","20091","0518.06","66211","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Leawood, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",577,0 
"28140","20","20091","0519.02","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",4252,0.002 
"28140","20","20091","0519.03","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",429,0 
"28140","20","20091","0519.03","66214","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2694,0.001 
"28140","20","20091","0519.04","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",26,0 
"28140","20","20091","0519.04","66214","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",5428,0.003 
"28140","20","20091","0519.06","66204","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",5694,0.003 
"28140","20","20091","0519.07","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3409,0.002 
"28140","20","20091","0519.07","66214","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",303,0 
"28140","20","20091","0519.08","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1718,0.001 
"28140","20","20091","0519.09","66212","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",5288,0.003 
"28140","20","20091","0520.01","66202","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Mission, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",509,0 
"28140","20","20091","0520.01","66203","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",2,0 
"28140","20","20091","0520.01","66204","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1623,0.001 
"28140","20","20091","0520.03","66203","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",6259,0.003 
"28140","20","20091","0520.03","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",154,0 
"28140","20","20091","0520.04","66203","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1656,0.001 
"28140","20","20091","0521.01","66202","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Mission, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",163,0 
"28140","20","20091","0521.01","66203","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",1863,0.001 
"28140","20","20091","0521.02","66203","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",2614,0.001 
"28140","20","20091","0521.02","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",19,0 
"28140","20","20091","0522.01","66203","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",3524,0.002 
"28140","20","20091","0522.02","66203","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",3238,0.002 
"28140","20","20091","0522.02","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",52,0 
"28140","20","20091","0523.03","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4648,0.002 
"28140","20","20091","0523.03","66217","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",190,0 
"28140","20","20091","0523.03","66217","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",2354,0.001 
"28140","20","20091","0523.04","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4823,0.002 
"28140","20","20091","0523.05","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4516,0.002 
"28140","20","20091","0523.06","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",2311,0.001 
"28140","20","20091","0523.06","66217","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",127,0 
"28140","20","20091","0523.06","66217","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",867,0 
"28140","20","20091","0524.05","66215","U","43912","00602","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northeast)--Overland Park (North), Prairie Village & Merriam Cities","Kansas City, MO--KS Urbanized Area",7593,0.004 
"28140","20","20091","0524.10","66217","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",901,0 
"28140","20","20091","0524.10","66219","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4313,0.002 
"28140","20","20091","0524.11","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",3176,0.002 
"28140","20","20091","0524.14","66215","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4049,0.002 
"28140","20","20091","0524.15","66219","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",3017,0.002 
"28140","20","20091","0524.16","66215","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4622,0.002 
"28140","20","20091","0524.17","66215","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",3281,0.002 
"28140","20","20091","0524.18","66214","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Overland Park, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",3248,0.002 
"28140","20","20091","0524.18","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",5,0 
"28140","20","20091","0524.19","66216","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4664,0.002 
"28140","20","20091","0524.21","66215","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",3802,0.002 
"28140","20","20091","0525.02","66217","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",4,0 
"28140","20","20091","0525.02","66217","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",829,0 
"28140","20","20091","0525.02","66218","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",378,0 
"28140","20","20091","0525.02","66218","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",437,0 
"28140","20","20091","0525.04","66219","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",4,0 
"28140","20","20091","0525.04","66219","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",3147,0.002 
"28140","20","20091","0525.04","66220","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",354,0 
"28140","20","20091","0525.04","66220","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",1436,0.001 
"28140","20","20091","0526.01","66220","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",353,0 
"28140","20","20091","0526.01","66220","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",4988,0.002 
"28140","20","20091","0526.01","66227","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",968,0 
"28140","20","20091","0526.01","66227","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",1513,0.001 
"28140","20","20091","0526.03","66218","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",368,0 
"28140","20","20091","0526.03","66218","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",6571,0.003 
"28140","20","20091","0526.03","66226","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",8980,0.004 
"28140","20","20091","0526.03","66227","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Lenexa, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",855,0 
"28140","20","20091","0526.04","66226","R"," ","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities"," ",115,0 
"28140","20","20091","0526.04","66226","U","43912","00601","99999","KS","Johnson KS","Kansas City, MO-KS Metropolitan Statistical Area","99999","Shawnee, KS","Johnson County (Northwest)--Shawnee, Lenexa & De Soto Cities","Kansas City, MO--KS Urbanized Area",399,0 
