"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"37980","10","10003","0002.00","19802","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",5438,0.001 
"37980","10","10003","0003.00","19802","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3194,0.001 
"37980","10","10003","0004.00","19802","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",2942,0 
"37980","10","10003","0004.00","19806","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",14,0 
"37980","10","10003","0005.00","19802","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3647,0.001 
"37980","10","10003","0006.01","19802","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",2910,0 
"37980","10","10003","0006.02","19802","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",2649,0 
"37980","10","10003","0009.00","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",2223,0 
"37980","10","10003","0011.00","19806","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3260,0.001 
"37980","10","10003","0012.00","19806","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",1529,0 
"37980","10","10003","0013.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",671,0 
"37980","10","10003","0013.00","19806","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",2797,0 
"37980","10","10003","0014.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",1762,0 
"37980","10","10003","0014.00","19806","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",390,0 
"37980","10","10003","0015.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",1027,0 
"37980","10","10003","0015.00","19806","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",1276,0 
"37980","10","10003","0016.00","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",2387,0 
"37980","10","10003","0019.02","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",1918,0 
"37980","10","10003","0021.00","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",1847,0 
"37980","10","10003","0022.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3271,0.001 
"37980","10","10003","0023.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3197,0.001 
"37980","10","10003","0024.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",4632,0.001 
"37980","10","10003","0024.00","19807","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",39,0 
"37980","10","10003","0025.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3039,0.001 
"37980","10","10003","0026.00","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",14,0 
"37980","10","10003","0026.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3908,0.001 
"37980","10","10003","0027.00","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",41,0 
"37980","10","10003","0027.00","19805","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",2067,0 
"37980","10","10003","0028.00","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",1796,0 
"37980","10","10003","0028.00","19806","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",121,0 
"37980","10","10003","0029.00","19801","U","69076","00101","48864","DE","New Castle DE","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area","Wilmington, DE-MD-NJ","Wilmington, DE","New Castle County (East Central)--Wilmington City","Philadelphia, PA--NJ--DE--MD Urbanized Area",3570,0.001 
