"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"26180","15","15003","0001.06","96825","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",7704,0.008 
"26180","15","15003","0001.07","96825","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",2818,0.003 
"26180","15","15003","0001.08","96825","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",3264,0.003 
"26180","15","15003","0001.10","96825","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",4288,0.004 
"26180","15","15003","0001.11","96825","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",5035,0.005 
"26180","15","15003","0001.12","96825","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",5555,0.006 
"26180","15","15003","0001.14","96825","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",1594,0.002 
"26180","15","15003","0002.00","96821","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",5742,0.006 
"26180","15","15003","0003.01","96821","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",3307,0.003 
"26180","15","15003","0003.02","96821","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",2990,0.003 
"26180","15","15003","0004.01","96821","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",2893,0.003 
"26180","15","15003","0004.02","96821","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",3999,0.004 
"26180","15","15003","0005.00","96816","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","Urban Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",3387,0.004 
"26180","15","15003","0005.00","96821","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","East Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",420,0 
"26180","15","15003","0006.00","96816","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","Urban Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",1218,0.001 
"26180","15","15003","0007.00","96816","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","Urban Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",2966,0.003 
"26180","15","15003","0008.00","96816","U","89770","00303","99999","HI","Honolulu HI","Honolulu, HI Metropolitan Statistical Area","99999","Urban Honolulu, HI","Honolulu County--East Honolulu to Kapahulu","Urban Honolulu, HI Urbanized Area",3771,0.004 
