"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"12060","13","13013","1801.03","30011","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",236,0 
"12060","13","13013","1801.03","30011","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",288,0 
"12060","13","13013","1801.03","30517","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Braselton, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",1085,0 
"12060","13","13013","1801.03","30548","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Hoschton, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",928,0 
"12060","13","13013","1801.03","30548","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Hoschton, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",1647,0 
"12060","13","13013","1801.03","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",305,0 
"12060","13","13013","1801.03","30680","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",179,0 
"12060","13","13013","1801.04","30011","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",331,0 
"12060","13","13013","1801.04","30011","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",1667,0 
"12060","13","13013","1801.04","30680","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",18,0 
"12060","13","13013","1801.05","30011","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",445,0 
"12060","13","13013","1801.05","30011","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",728,0 
"12060","13","13013","1801.05","30548","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Hoschton, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",201,0 
"12060","13","13013","1801.05","30548","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Hoschton, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",287,0 
"12060","13","13013","1801.05","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",638,0 
"12060","13","13013","1801.05","30680","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",202,0 
"12060","13","13013","1801.06","30011","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",375,0 
"12060","13","13013","1801.06","30011","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",2249,0 
"12060","13","13013","1801.07","30011","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",16,0 
"12060","13","13013","1801.07","30011","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",1689,0 
"12060","13","13013","1801.07","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",712,0 
"12060","13","13013","1801.07","30680","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",241,0 
"12060","13","13013","1801.07","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",1196,0 
"12060","13","13013","1801.08","30011","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",1189,0 
"12060","13","13013","1801.08","30011","U","03817","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Auburn, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Atlanta, GA Urbanized Area",1297,0 
"12060","13","13013","1801.08","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",332,0 
"12060","13","13013","1801.08","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",113,0 
"12060","13","13013","1802.03","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",3187,0.001 
"12060","13","13013","1802.04","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",319,0 
"12060","13","13013","1802.04","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",2097,0 
"12060","13","13013","1802.05","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",4042,0.001 
"12060","13","13013","1802.06","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",2887,0.001 
"12060","13","13013","1803.01","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",982,0 
"12060","13","13013","1803.01","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",1080,0 
"12060","13","13013","1803.02","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",2106,0 
"12060","13","13013","1803.02","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",3643,0.001 
"12060","13","13013","1803.03","30680","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",1790,0 
"12060","13","13013","1803.03","30680","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Winder, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",2439,0 
"12060","13","13013","1804.01","30666","R"," ","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Statham, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties"," ",987,0 
"12060","13","13013","1804.01","30666","U","96130","03800","99999","GA","Barrow GA","Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area","99999","Statham, GA","Northeast Georgia Regional Commission (Northwest)--Barrow & Jackson Counties","Winder, GA Urban Cluster",335,0 
