"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"40900","06","06017","0302.00","96150","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills"," ",55,0 
"40900","06","06017","0302.00","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",4718,0.002 
"40900","06","06017","0303.01","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",2469,0.001 
"40900","06","06017","0303.02","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",2867,0.001 
"40900","06","06017","0304.01","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",3498,0.002 
"40900","06","06017","0304.02","96150","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills"," ",132,0 
"40900","06","06017","0304.02","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",3591,0.002 
"40900","06","06017","0305.02","96150","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills"," ",499,0 
"40900","06","06017","0305.02","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",2142,0.001 
"40900","06","06017","0305.04","96150","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills"," ",865,0 
"40900","06","06017","0305.04","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",2047,0.001 
"40900","06","06017","0305.05","96150","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills"," ",934,0 
"40900","06","06017","0305.05","96150","U","83305","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","South Lake Tahoe, CA","El Dorado County--El Dorado Hills","South Lake Tahoe, CA--NV Urban Cluster",1770,0.001 
"40900","06","06017","0306.01","95614","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Auburn Lake Trails, CA","El Dorado County--El Dorado Hills"," ",3664,0.002 
"40900","06","06017","0306.01","95664","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Pilot Hill, CA","El Dorado County--El Dorado Hills"," ",1380,0.001 
"40900","06","06017","0306.02","95614","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Auburn Lake Trails, CA","El Dorado County--El Dorado Hills"," ",169,0 
"40900","06","06017","0306.02","95633","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Garden Valley, CA","El Dorado County--El Dorado Hills"," ",2635,0.001 
"40900","06","06017","0306.02","95634","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Georgetown, CA","El Dorado County--El Dorado Hills"," ",2193,0.001 
"40900","06","06017","0306.02","95635","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Greenwood, CA","El Dorado County--El Dorado Hills"," ",1262,0.001 
"40900","06","06017","0306.02","95651","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Lotus, CA","El Dorado County--El Dorado Hills"," ",220,0 
"40900","06","06017","0306.02","95667","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Placerville, CA","El Dorado County--El Dorado Hills"," ",302,0 
"40900","06","06017","0306.03","95633","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Garden Valley, CA","El Dorado County--El Dorado Hills"," ",714,0 
"40900","06","06017","0306.03","95634","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Georgetown, CA","El Dorado County--El Dorado Hills"," ",1039,0 
"40900","06","06017","0306.03","95667","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Placerville, CA","El Dorado County--El Dorado Hills"," ",1631,0.001 
"40900","06","06017","0306.03","95720","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Kyburz, CA (PO Boxes)","El Dorado County--El Dorado Hills"," ",94,0 
"40900","06","06017","0306.03","95721","R"," ","01700","99999","CA","El Dorado CA","Sacramento--Arden-Arcade--Roseville, CA Metropolitan Statistical Area","99999","Echo Lake, CA (PO Boxes)","El Dorado County--El Dorado Hills"," ",20,0 
